,Entry ID,Jurisdiction,health_region,Date announced,Date implemented,Intervention category,Intervention type,Intervention summary,"Primary source
(news release or specific resource)",Secondary source,Level,"Indigenous 
population group",Source type,suggested_industry
263,QC379,Que.,Mauricie,,2020-12-25 00:00:00,Closures,Level 4 (Red),"(i) closure of non-priority businesses from December 25, 2020 to January 10, 2021 (inclusively) (ii) restrictions on the number of persons allowed in businesses while they are permitted to remain open; and (iii) mandatory teleworking from December 17, 2020 to January 10, 2021 (inclusively). restaurants, and food courts in shopping centres and food stores, except for deliveries, take-outs or drive-through orders; bars and discotheques; microbreweries and distilleries in respect of their services permitting consumption of food or beverages on the premises; casinos and gaming houses; museums, biodomes, planetariums, insectariums, botanical gardens, aquariums and zoos except that, as of December 17, 2020, outdoor activities requiring participants be in motion, such as sports-related activities or walking circuits are permitted at these sites; arcades and, for their indoor activities, thematic sites, amusement centres and parks, recreational centres and water parks; saunas and spas, except personal care provided therein; libraries other than those in educational institutions, except lending desks; movie theatres and rooms in which performing arts are presented, including venues where the arts are broadcast; youth hostels; physical training rooms; and any indoor place used for an event-based or social activity or for games such as bowling, darts, billiards and the like, other than a private residence.",https://www.stikeman.com/en-ca/kh/corporations-commercial-law/quebec-announces-regional-and-province-wide-restrictions,,Regional,No,Government,"Fitness, Nightlife, Activities, Clothing stores, Restaurants & eating places, Personal care"
264,QC379,Que.,Saguenay,,2020-12-25 00:00:00,Closures,Level 4 (Red),"(i) closure of non-priority businesses from December 25, 2020 to January 10, 2021 (inclusively) (ii) restrictions on the number of persons allowed in businesses while they are permitted to remain open; and (iii) mandatory teleworking from December 17, 2020 to January 10, 2021 (inclusively). restaurants, and food courts in shopping centres and food stores, except for deliveries, take-outs or drive-through orders; bars and discotheques; microbreweries and distilleries in respect of their services permitting consumption of food or beverages on the premises; casinos and gaming houses; museums, biodomes, planetariums, insectariums, botanical gardens, aquariums and zoos except that, as of December 17, 2020, outdoor activities requiring participants be in motion, such as sports-related activities or walking circuits are permitted at these sites; arcades and, for their indoor activities, thematic sites, amusement centres and parks, recreational centres and water parks; saunas and spas, except personal care provided therein; libraries other than those in educational institutions, except lending desks; movie theatres and rooms in which performing arts are presented, including venues where the arts are broadcast; youth hostels; physical training rooms; and any indoor place used for an event-based or social activity or for games such as bowling, darts, billiards and the like, other than a private residence.",https://www.stikeman.com/en-ca/kh/corporations-commercial-law/quebec-announces-regional-and-province-wide-restrictions,,Regional,No,Government,"Fitness, Nightlife, Activities, Clothing stores, Restaurants & eating places, Personal care"
265,SK141,Sask.,Regina,2020-07-21 00:00:00,2020-07-21 00:00:00,Openings,Openings - non-essential services and recreation,"Who: Government of Saskatchewan
What: Reduced the required distance between vehicles at drive-in theatres from 5 metres to 2 metres. Permitted fitness facilities to allow 24-hour access with registration of guests to facilitate contact tracing. Permitted yard and garage sales, door-to-door canvassing and sales to reopen.
Effective until: ",https://www.saskatchewan.ca/government/news-and-media/2020/july/21/more-phase-4-reopen-saskatchewan,,Provincial/territorial,No,CIHI,None
266,SK141,Sask.,Saskatoon,2020-07-21 00:00:00,2020-07-21 00:00:00,Openings,Openings - non-essential services and recreation,"Who: Government of Saskatchewan
What: Reduced the required distance between vehicles at drive-in theatres from 5 metres to 2 metres. Permitted fitness facilities to allow 24-hour access with registration of guests to facilitate contact tracing. Permitted yard and garage sales, door-to-door canvassing and sales to reopen.
Effective until: ",https://www.saskatchewan.ca/government/news-and-media/2020/july/21/more-phase-4-reopen-saskatchewan,,Provincial/territorial,No,CIHI,None
273,SK157,Sask.,Regina,2020-08-17 00:00:00,2020-09-08 00:00:00,Openings,Openings - education,"Who: Government of Saskatchewan
What: Opened public schools for the first day of classes 
Effective until:",https://www.saskatchewan.ca/government/news-and-media/2020/august/17/safe-schools-plan-more-resources,,Provincial/territorial,No,CIHI,None
274,SK157,Sask.,Saskatoon,2020-08-17 00:00:00,2020-09-08 00:00:00,Openings,Openings - education,"Who: Government of Saskatchewan
What: Opened public schools for the first day of classes 
Effective until:",https://www.saskatchewan.ca/government/news-and-media/2020/august/17/safe-schools-plan-more-resources,,Provincial/territorial,No,CIHI,None
275,SK171,Sask.,Saskatoon,2020-11-13 00:00:00,2020-11-13 00:00:00,Closures,Closures — non-essential services,"Who: Government of Saskatchewan
What: Required all restaurants and licensed establishments (bars, taverns, nightclubs) to stop serving alcohol by 10 p.m. and prohibited consumption after 11 p.m. Limited all aerobic group fitness activities (i.e., spin classes, class circuit training, aquasize) to a maximum of 8 participants
Effective until: 2020-12-15",https://www.saskatchewan.ca/government/news-and-media/2020/november/13/covid-19-additional-public-health-measures-announced,,Provincial/territorial,No,CIHI,"Fitness, Nightlife, Restaurants & eating places"
276,SK171,Sask.,Regina,2020-11-13 00:00:00,2020-11-13 00:00:00,Closures,Closures — non-essential services,"Who: Government of Saskatchewan
What: Required all restaurants and licensed establishments (bars, taverns, nightclubs) to stop serving alcohol by 10 p.m. and prohibited consumption after 11 p.m. Limited all aerobic group fitness activities (i.e., spin classes, class circuit training, aquasize) to a maximum of 8 participants
Effective until: 2020-12-15",https://www.saskatchewan.ca/government/news-and-media/2020/november/13/covid-19-additional-public-health-measures-announced,,Provincial/territorial,No,CIHI,"Fitness, Nightlife, Restaurants & eating places"
277,SK186,Sask.,Saskatoon,2020-11-25 00:00:00,2020-11-27 00:00:00,Restrictions,Restrictions— non-essential services,"Who: Government of Saskatchewan
What: Required all restaurants and licensed establishments (bars, taverns, nightclubs) to limit seating to 4 people at a single table. Tables must be two metres apart if there is an impermeable barrier and three metres apart if there is no barrier. Contact information must be collected for all patrons.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/november/25/covid-19-update-new-measures-in-effect-november-27,,Provincial/territorial,No,CIHI,"Nightlife, Restaurants & eating places"
278,SK187,Sask.,Saskatoon,2020-11-25 00:00:00,2020-11-27 00:00:00,Restrictions,Restrictions — recreation,"Who: Government of Saskatchewan
What: Restricted capacity to 30 people at all casinos, bingo halls, arenas, live theatres, movie theatres, performing arts venues and other facilities that are currently supporting a capacity of 150 people. Food and beverage services and activity area must be kept separate.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/november/25/covid-19-update-new-measures-in-effect-november-27,,Provincial/territorial,No,CIHI,"Activities, Nightlife"
279,SK186,Sask.,Regina,2020-11-25 00:00:00,2020-11-27 00:00:00,Restrictions,Restrictions— non-essential services,"Who: Government of Saskatchewan
What: Required all restaurants and licensed establishments (bars, taverns, nightclubs) to limit seating to 4 people at a single table. Tables must be two metres apart if there is an impermeable barrier and three metres apart if there is no barrier. Contact information must be collected for all patrons.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/november/25/covid-19-update-new-measures-in-effect-november-27,,Provincial/territorial,No,CIHI,"Nightlife, Restaurants & eating places"
280,SK187,Sask.,Regina,2020-11-25 00:00:00,2020-11-27 00:00:00,Restrictions,Restrictions — recreation,"Who: Government of Saskatchewan
What: Restricted capacity to 30 people at all casinos, bingo halls, arenas, live theatres, movie theatres, performing arts venues and other facilities that are currently supporting a capacity of 150 people. Food and beverage services and activity area must be kept separate.
Effective until: 2021-01-29",https://www.saskatchewan.ca/government/news-and-media/2020/november/25/covid-19-update-new-measures-in-effect-november-27,,Provincial/territorial,No,CIHI,"Activities, Nightlife"
281,SK190,Sask.,Regina,2020-11-25 00:00:00,2020-11-27 00:00:00,Closures,Closures - recreation,"Who: Government of Saskatchewan What: All team/group sports, activities, games, competitions, recitals, practices, etc. are suspended, including amateur and recreational leagues for all age groups.  Effective until:  Dec 17, 2020.",https://www.saskatchewan.ca/government/news-and-media/2020/november/25/covid-19-update-new-measures-in-effect-november-27,,Provincial/territorial,No,CIHI,Fitness
282,SK190,Sask.,Saskatoon,2020-11-25 00:00:00,2020-11-27 00:00:00,Closures,Closures - recreation,"Who: Government of Saskatchewan What: All team/group sports, activities, games, competitions, recitals, practices, etc. are suspended, including amateur and recreational leagues for all age groups.  Effective until:  Dec 17, 2020.",https://www.saskatchewan.ca/government/news-and-media/2020/november/25/covid-19-update-new-measures-in-effect-november-27,,Provincial/territorial,No,CIHI,Fitness
283,QC380,Que.,Montréal,2021-01-06 00:00:00,2021-01-09 00:00:00,Closures,Level 4 (Red),"As of January 9, 2021, to comply with the 8 p.m. curfew, all commercial enterprises must close their doors not later than 7:30 p.m. Dining rooms are closed, Bars, brasseries, taverns, and casinos
Closed, Personal and beauty care services closed. Effective Until: February 9, 2021.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/confinement-in-quebec/,,Regional,No,Government,"Nightlife, Restaurants & eating places"
284,QC380,Que.,Estrie,2021-01-06 00:00:00,2021-01-09 00:00:00,Closures,Level 4 (Red),"As of January 9, 2021, to comply with the 8 p.m. curfew, all commercial enterprises must close their doors not later than 7:30 p.m. Dining rooms are closed, Bars, brasseries, taverns, and casinos
Closed, Personal and beauty care services closed. Effective Until: February 9, 2021.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/confinement-in-quebec/,,Regional,No,Government,"Nightlife, Restaurants & eating places"
285,QC380,Que.,Mauricie,2021-01-06 00:00:00,2021-01-09 00:00:00,Closures,Level 4 (Red),"As of January 9, 2021, to comply with the 8 p.m. curfew, all commercial enterprises must close their doors not later than 7:30 p.m. Dining rooms are closed, Bars, brasseries, taverns, and casinos
Closed, Personal and beauty care services closed. Effective Until: February 9, 2021.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/confinement-in-quebec/,,Regional,No,Government,"Nightlife, Restaurants & eating places"
286,QC380,Que.,Saguenay,2021-01-06 00:00:00,2021-01-09 00:00:00,Closures,Level 4 (Red),"As of January 9, 2021, to comply with the 8 p.m. curfew, all commercial enterprises must close their doors not later than 7:30 p.m. Dining rooms are closed, Bars, brasseries, taverns, and casinos
Closed, Personal and beauty care services closed. Effective Until: February 9, 2021.",https://www.quebec.ca/en/health/health-issues/a-z/2019-coronavirus/confinement-in-quebec/,,Regional,No,Government,"Nightlife, Restaurants & eating places"
287,ON266,Ont.,Halton,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
288,ON266,Ont.,Kingston Frontenac Lennox & Addington,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
289,ON266,Ont.,Wellington Dufferin Guelph,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
290,ON266,Ont.,Simcoe Muskoka,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
291,ON266,Ont.,Durham,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
292,ON266,Ont.,Hamilton,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
293,ON266,Ont.,Middlesex-London,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
294,ON266,Ont.,Niagara,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
295,ON266,Ont.,Ottawa,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
296,ON266,Ont.,Toronto,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
297,ON266,Ont.,Waterloo,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
298,ON266,Ont.,Windsor-Essex,2021-01-12 00:00:00,2021-01-13 00:00:00,Restrictions,Grey - Lockdown,"All non-essential retail stores, including hardware stores, alcohol retailers, and those offering curbside pickup or delivery, must open no earlier than 7 a.m. and close no later than 8 p.m.",https://news.ontario.ca/en/release/59922/ontario-declares-second-provincial-emergency-to-address-covid-19-crisis-and-save-lives,,Provincial/territorial,No,Government,Clothing stores
300,NB167,N.B.,Zone 1 (Moncton area),2021-01-19 00:00:00,2021-01-19 00:00:00,Closures,Red Level,"What: Personal services such as barbers, hair stylists or spas are closed. Gym and fitness facilities are closed, including other similar close contact sport or recreational businesses or facilities. Public spaces such as casinos, amusement centres, bingo halls, arcades, cinemas and large live performance venues are closed.",https://www2.gnb.ca/content/gnb/en/news/news_release.2021.01.0039.html,Not applicable,Regional,No,Government,"Activities, Nightlife, Personal care"
302,NS135,N.S.,Zone 4 - Central,,2021-01-11 00:00:00,Restrictions,,"What: Retail stores need to follow the Health Protection Act Order, including limiting shoppers and staff to 50% of the store's capacity.",https://novascotia.ca/coronavirus/restriction-updates/,Not applicable,Provincial/territorial,No,Government,Clothing stores
303,NS136,N.S.,Zone 4 - Central,,2021-01-25 00:00:00,Openings,Openings - recreation,"What: Gathering limit without social distancing for participants and officials in organized performing arts and sports - participants and officials in performing arts and sports (recreational, amateur and professional) can gather in groups of up to 50 people without social distancing for practices, rehearsals and regular local and regional competitions, games, tournaments and performances (performances can only be virtual); in-person spectators are not permitted.",https://novascotia.ca/coronavirus/restriction-updates/,Not applicable,Provincial/territorial,No,Government,"Fitness, Activities"
308,AB214,Alta.,Calgary,2020-11-24 00:00:00,2020-11-27 00:00:00,Closures,Closures — non-essential services,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdown. Limited restaurants, bars, pubs and lounges, to no more than 6 people per table with distancing between tables, and stop liquor sales at 10:00pm. All food and drink establishments must close at 11:00pm with the exception of casinos. Restricted retail, entertainment and event services to 25% capacity (e.g. grocery stores, clothing stores, movie theatres, libraries). Closed in-person services (e.g. banquet halls, concert venues, conference centers, racing centers, indoor amusement parks). Restricted personal and professional services (e.g. lawyers, accountants) to one-on-one appointment only. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,"https://web.archive.org/web/20201125011147/https://www.alberta.ca/maps/covid-19-status-map.htm#list-of-active-cases-by-region

",Regional,No,CIHI,"Nightlife, Clothing stores, General merchandise stores, Restaurants & eating places, Food & beverage stores"
309,AB215,Alta.,Calgary,2020-11-24 00:00:00,2020-11-27 00:00:00,Closures,Closures — recreation,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdowns. Prohibited all indoor and outdoor children play areas and all levels of sport (e.g. professional, junior, armature) including community centers with outlined exemptions. Restricted indoor fitness and recreation centers to 25% capacity (e.g. dance studio, gyms), with a prohibition on group activities. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,https://web.archive.org/web/20201125011147/https://www.alberta.ca/maps/covid-19-status-map.htm#list-of-active-cases-by-region,Regional,No,CIHI,Fitness
310,AB214,Alta.,Edmonton,2020-11-24 00:00:00,2020-11-27 00:00:00,Closures,Closures — non-essential services,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdown. Limited restaurants, bars, pubs and lounges, to no more than 6 people per table with distancing between tables, and stop liquor sales at 10:00pm. All food and drink establishments must close at 11:00pm with the exception of casinos. Restricted retail, entertainment and event services to 25% capacity (e.g. grocery stores, clothing stores, movie theatres, libraries). Closed in-person services (e.g. banquet halls, concert venues, conference centers, racing centers, indoor amusement parks). Restricted personal and professional services (e.g. lawyers, accountants) to one-on-one appointment only. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,"https://web.archive.org/web/20201125011147/https://www.alberta.ca/maps/covid-19-status-map.htm#list-of-active-cases-by-region

",Regional,No,CIHI,"Nightlife, Clothing stores, General merchandise stores, Restaurants & eating places, Food & beverage stores"
311,AB215,Alta.,Edmonton,2020-11-24 00:00:00,2020-11-27 00:00:00,Closures,Closures — recreation,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdowns. Prohibited all indoor and outdoor children play areas and all levels of sport (e.g. professional, junior, armature) including community centers with outlined exemptions. Restricted indoor fitness and recreation centers to 25% capacity (e.g. dance studio, gyms), with a prohibition on group activities. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,https://web.archive.org/web/20201125011147/https://www.alberta.ca/maps/covid-19-status-map.htm#list-of-active-cases-by-region,Regional,No,CIHI,Fitness
312,AB214,Alta.,Central Zone,2020-11-24 00:00:00,2020-11-27 00:00:00,Closures,Closures — non-essential services,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdown. Limited restaurants, bars, pubs and lounges, to no more than 6 people per table with distancing between tables, and stop liquor sales at 10:00pm. All food and drink establishments must close at 11:00pm with the exception of casinos. Restricted retail, entertainment and event services to 25% capacity (e.g. grocery stores, clothing stores, movie theatres, libraries). Closed in-person services (e.g. banquet halls, concert venues, conference centers, racing centers, indoor amusement parks). Restricted personal and professional services (e.g. lawyers, accountants) to one-on-one appointment only. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,"https://web.archive.org/web/20201125011147/https://www.alberta.ca/maps/covid-19-status-map.htm#list-of-active-cases-by-region

",Regional,No,CIHI,"Nightlife, Clothing stores, General merchandise stores, Restaurants & eating places, Food & beverage stores"
313,AB215,Alta.,Central Zone,2020-11-24 00:00:00,2020-11-27 00:00:00,Closures,Closures — recreation,"Who: Government of Alberta
What: The regions of Calgary, Edmonton and other specified regions of Alberta (for full list, refer to secondary source column) were moved to Enhanced lockdowns. Prohibited all indoor and outdoor children play areas and all levels of sport (e.g. professional, junior, armature) including community centers with outlined exemptions. Restricted indoor fitness and recreation centers to 25% capacity (e.g. dance studio, gyms), with a prohibition on group activities. 
Effective until: ",https://web.archive.org/web/20201125051018/https://www.alberta.ca/enhanced-public-health-measures.aspx,https://web.archive.org/web/20201125011147/https://www.alberta.ca/maps/covid-19-status-map.htm#list-of-active-cases-by-region,Regional,No,CIHI,Fitness
314,AB234,Alta.,Central Zone,2020-12-08 00:00:00,2020-12-13 00:00:00,Restrictions,Restrictions — health services,"Who: Government of Alberta
What: The province moved to lockdown-enhanced. Restricted regulated health professions (e.g. physicians, dentists, physiotherapists) and to one-on-one appointments only. 
Effective until: 2020-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,https://www.alberta.ca/release.cfm?xID=76017B67ED950-D40C-FFF7-68D47A9194167F73 ,Provincial/territorial,No,CIHI,Dentists
315,AB231,Alta.,Edmonton,2020-12-08 00:00:00,2020-12-13 00:00:00,Restrictions,Restrictions — non-essential services,"Who: Government of Alberta
What:The province moved to lockdown-enhanced. Prohibited indoor and outdoor service at restaurants, bars, lounges, cafes and other food and drink establishments. Restricted retail services to 15% capacity or 5 customers. Closed all personal and wellness services. 
Effective until:2021-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,https://www.alberta.ca/release.cfm?xID=76017B67ED950-D40C-FFF7-68D47A9194167F73 ,Provincial/territorial,No,CIHI,"Clothing stores, Nightlife, Personal care, Restaurants & eating places"
316,AB232,Alta.,Edmonton,2020-12-08 00:00:00,2020-12-13 00:00:00,Closures,Closures — recreation,"Who:Government of Alberta
What:The province moved to lockdown-enhanced. Prohibited indoor and outdoor sports and closed recreational centers including gyms and fitness studios. Outdoor group physical activity limited to 10 people or less, highly recommended being within single households. Limited performance activities such as dancing, theatre and musical instruments to a maximum of 2 people indoors and 10 people outdoors. Closed all indoor and outdoor entertainment facilities such as casinos, libraries, raceways and movie theaters.
Effective until: 2021-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,https://open.alberta.ca/dataset/4cccb47f-c26a-40bf-b95e-caaf04892164/resource/3a7a124f-1d12-485b-b7b1-09bddf61f29e/download/health-cmoh-record-of-decision-cmoh-order-42-2020.pdf,Provincial/territorial,No,CIHI,"Fitness, Nightlife"
317,AB234,Alta.,Edmonton,2020-12-08 00:00:00,2020-12-13 00:00:00,Restrictions,Restrictions — health services,"Who: Government of Alberta
What: The province moved to lockdown-enhanced. Restricted regulated health professions (e.g. physicians, dentists, physiotherapists) and to one-on-one appointments only. 
Effective until: 2020-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,https://www.alberta.ca/release.cfm?xID=76017B67ED950-D40C-FFF7-68D47A9194167F73 ,Provincial/territorial,No,CIHI,Dentists
318,AB231,Alta.,Calgary,2020-12-08 00:00:00,2020-12-13 00:00:00,Restrictions,Restrictions — non-essential services,"Who: Government of Alberta
What:The province moved to lockdown-enhanced. Prohibited indoor and outdoor service at restaurants, bars, lounges, cafes and other food and drink establishments. Restricted retail services to 15% capacity or 5 customers. Closed all personal and wellness services. 
Effective until:2021-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,https://www.alberta.ca/release.cfm?xID=76017B67ED950-D40C-FFF7-68D47A9194167F73 ,Provincial/territorial,No,CIHI,"Clothing stores, Nightlife, Personal care, Restaurants & eating places"
319,AB232,Alta.,Calgary,2020-12-08 00:00:00,2020-12-13 00:00:00,Closures,Closures — recreation,"Who:Government of Alberta
What:The province moved to lockdown-enhanced. Prohibited indoor and outdoor sports and closed recreational centers including gyms and fitness studios. Outdoor group physical activity limited to 10 people or less, highly recommended being within single households. Limited performance activities such as dancing, theatre and musical instruments to a maximum of 2 people indoors and 10 people outdoors. Closed all indoor and outdoor entertainment facilities such as casinos, libraries, raceways and movie theaters.
Effective until: 2021-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,https://open.alberta.ca/dataset/4cccb47f-c26a-40bf-b95e-caaf04892164/resource/3a7a124f-1d12-485b-b7b1-09bddf61f29e/download/health-cmoh-record-of-decision-cmoh-order-42-2020.pdf,Provincial/territorial,No,CIHI,"Fitness, Nightlife"
320,AB234,Alta.,Calgary,2020-12-08 00:00:00,2020-12-13 00:00:00,Restrictions,Restrictions — health services,"Who: Government of Alberta
What: The province moved to lockdown-enhanced. Restricted regulated health professions (e.g. physicians, dentists, physiotherapists) and to one-on-one appointments only. 
Effective until: 2020-01-21",https://www.alberta.ca/release.cfm?xID=75859ADEA5D5E-045D-2386-0CB140C175A800DD,https://www.alberta.ca/release.cfm?xID=76017B67ED950-D40C-FFF7-68D47A9194167F73 ,Provincial/territorial,No,CIHI,Dentists
321,AB182,Alta.,Calgary,,2021-01-18 00:00:00,Openings,,What: Personal and wellness services opened for appointments only.,https://www.alberta.ca/release.cfm?xID=7716923690664-C93B-2911-9E7A4B32B9610F48#jumplinks-0,,Provincial/territorial,No,Government,Personal care
322,AB182,Alta.,Central Zone,,2021-01-18 00:00:00,Openings,,What: Personal and wellness services opened for appointments only.,https://www.alberta.ca/release.cfm?xID=7716923690664-C93B-2911-9E7A4B32B9610F48#jumplinks-0,,Provincial/territorial,No,Government,Personal care
323,AB182,Alta.,Edmonton,,2021-01-18 00:00:00,Openings,,What: Personal and wellness services opened for appointments only.,https://www.alberta.ca/release.cfm?xID=7716923690664-C93B-2911-9E7A4B32B9610F48#jumplinks-0,,Provincial/territorial,No,Government,Personal care
324,AB183,Alta.,Calgary,,2021-02-08 00:00:00,Openings,Openings - non-essential services,"What: Only one-on-one training is permitted for indoor fitness activities (e.g. fitness in dance studios, training figure skating on ice, one-on-one lessons). Children and youth will be allowed to participate in limited school and team sport activities. Restaurants, pubs, bars, lounges and cafes can open for in-person service. Restaurants, cafes and pubs must collect the contact information of one person from the dining party. In-person dining must close by 11 p.m. ",https://www.alberta.ca/release.cfm?xID=7716822CAEF42-F51A-C15A-8DA6AA1F5614D257,https://www.alberta.ca/enhanced-public-health-measures.aspx#PathForward,Provincial/territorial,No,Government,"Fitness, Nightlife, Restaurants & eating places"
325,AB183,Alta.,Edmonton,,2021-02-08 00:00:00,Openings,Openings - non-essential services,"What: Only one-on-one training is permitted for indoor fitness activities (e.g. fitness in dance studios, training figure skating on ice, one-on-one lessons). Children and youth will be allowed to participate in limited school and team sport activities. Restaurants, pubs, bars, lounges and cafes can open for in-person service. Restaurants, cafes and pubs must collect the contact information of one person from the dining party. In-person dining must close by 11 p.m. ",https://www.alberta.ca/release.cfm?xID=7716822CAEF42-F51A-C15A-8DA6AA1F5614D257,https://www.alberta.ca/enhanced-public-health-measures.aspx#PathForward,Provincial/territorial,No,Government,"Fitness, Nightlife, Restaurants & eating places"
